株X,460.80,548.50,434.60,441.00
株E,523.10,589.80,498.50,507.50
株I,377.40,468.50,371.00,384.70
株B,953.90,1010.20,929.40,944.40
株A,312.60,402.80,286.20,300.10
株W,758.60,847.80,708.70,712.30
株R,716.50,795.40,702.20,715.30
株B,427.20,489.40,390.40,399.40
株M,968.30,1065.90,956.40,974.50
株R,750.70,802.40,729.50,749.10
株V,904.70,1004.20,873.50,878.70
株O,553.50,615.20,545.30,550.80
株A,796.20,853.70,766.70,786.70
株E,977.70,1055.20,928.50,944.20
株O,984.30,1053.20,983.00,991.50
株Q,513.60,566.70,464.30,472.70
株N,479.30,557.10,436.60,445.60
株C,995.50,1075.30,974.20,975.70
株I,702.20,794.10,685.90,696.40
株I,879.50,946.60,849.50,860.50
株P,765.30,850.80,735.50,737.70
株R,325.60,379.30,301.80,318.40
株N,350.50,436.50,304.70,306.30
株Q,691.50,743.30,654.50,663.10
株I,464.40,537.00,431.30,435.80
株Y,647.70,745.30,597.80,612.30
株K,948.60,1005.70,923.70,933.60
株G,354.60,433.10,319.60,328.20
株C,608.10,707.80,592.10,602.40
株I,427.20,495.70,395.90,411.80
株S,822.90,886.40,793.70,796.80
株F,529.00,616.30,495.10,507.50
株X,884.10,934.50,881.50,884.30
株B,975.40,1036.30,961.00,963.30
株G,614.50,687.70,612.10,613.70
株E,589.40,660.00,587.80,596.50
株T,819.30,895.30,782.60,797.30
株U,735.00,800.80,717.00,735.80
株D,431.90,483.60,426.70,435.90
株D,989.40,1062.90,978.70,986.10
株L,482.50,540.50,478.60,496.30
株T,440.00,492.20,418.00,428.50
株L,510.70,592.80,495.30,505.60
株Y,559.30,642.70,532.00,542.40
株X,890.90,986.50,876.30,894.20
株B,487.00,557.10,451.00,462.00
株T,779.50,878.00,753.60,762.60
株D,793.60,844.20,770.70,779.00
株D,510.70,569.70,509.00,522.20
株C,581.90,668.80,570.90,574.60
株H,510.00,601.20,462.10,481.00
株F,818.40,871.90,795.10,804.70
株H,991.90,1089.90,956.00,959.70
株C,767.80,858.60,722.40,737.30
株O,781.10,841.40,744.60,748.20
株S,335.60,391.50,289.20,298.70
株U,519.00,579.50,517.10,526.80
株Q,992.80,1044.20,966.50,974.70
株T,429.80,526.10,422.80,441.10
株Y,948.70,1040.20,931.40,944.60
株K,890.30,955.20,859.10,873.80
株A,494.30,546.60,475.40,490.10
株Q,870.20,951.50,850.90,859.10
株K,784.30,881.40,752.20,771.90
株O,710.90,801.00,676.10,689.20
株H,382.50,464.60,372.80,375.80
株V,484.50,534.90,464.30,478.70
株K,388.80,471.80,370.20,384.60
株K,614.40,676.30,568.20,574.70
株E,359.50,418.50,340.40,346.30
株S,333.60,424.80,310.30,329.40
株X,785.80,857.60,770.40,772.60
株V,753.90,813.60,712.90,723.60
株P,463.60,531.00,443.80,450.40
株K,985.20,1054.30,939.40,948.00
株Q,321.30,418.60,293.00,298.80
株D,890.50,960.90,859.90,872.10
株P,445.30,499.40,437.30,447.40
株N,681.50,761.50,672.30,682.80
株D,708.10,770.40,688.50,706.70
株D,526.10,601.60,500.50,518.10
株B,428.00,510.80,388.30,391.40
株E,415.20,475.50,403.70,422.50
株X,426.40,500.90,390.40,392.10
株U,378.20,449.60,372.10,387.60
株D,633.70,733.10,585.80,601.40
株B,613.20,674.20,589.60,608.60
株P,321.90,373.40,305.80,321.10
株W,680.80,737.40,671.20,678.20
株M,638.50,703.60,614.00,627.60
株X,521.10,605.20,471.70,484.50
株H,990.10,1048.70,947.30,958.80
株P,570.70,634.10,536.50,544.20
株N,909.90,974.70,901.30,903.80
株R,520.00,608.90,473.30,483.40
株K,415.50,475.60,391.10,404.50
株F,509.90,581.20,471.80,488.20
株N,970.60,1068.90,948.10,961.00
株G,922.20,978.90,892.70,898.20
株C,884.60,978.20,866.30,881.80
株G,629.60,720.00,586.50,596.90
株V,327.50,410.90,314.00,327.10
株R,583.20,658.60,578.20,596.80
株X,653.60,723.00,611.00,628.90
株H,498.00,582.00,476.00,477.90
株N,567.20,619.20,550.00,569.60
株V,733.90,822.50,695.70,712.10
株W,827.90,925.10,788.20,804.80
株I,856.60,928.20,810.60,813.60
株F,871.80,950.00,843.30,854.80
株F,519.90,611.00,515.20,524.60
株E,425.20,511.50,412.90,430.00
株T,510.60,587.40,505.70,523.00
株E,319.80,382.00,270.60,283.00
株G,312.20,394.40,290.20,294.20
株T,498.60,567.20,465.40,479.30
株J,791.30,847.80,790.00,809.00
株E,645.80,734.50,607.90,625.80
株E,675.80,734.80,663.80,675.50
株K,737.20,821.20,696.60,704.50
株R,852.70,917.30,849.10,862.30
株W,356.60,436.60,316.70,332.20
株T,504.60,581.10,455.40,467.20
株W,827.50,920.90,815.40,817.00
株H,907.70,966.10,888.20,907.30
株L,648.00,743.00,643.50,659.50
株G,628.50,690.50,607.20,612.60
株R,899.60,962.10,872.90,890.30
株B,815.70,871.70,799.40,807.70
株Q,730.10,814.50,722.60,734.00
株C,609.00,686.80,565.00,569.40
株U,851.30,944.20,812.50,826.50
株I,435.50,532.20,418.60,433.70
株T,373.00,458.80,340.00,341.00
株T,826.00,879.90,814.10,825.30
株W,603.90,688.90,569.60,576.80
株R,467.00,566.70,456.50,461.40
株Y,646.80,720.40,638.60,644.20
株R,861.60,951.20,824.00,828.70
株E,482.20,558.00,434.90,454.30
株Y,557.80,647.50,522.70,524.50
株N,909.80,975.30,870.30,886.30
株Q,613.40,683.50,597.80,603.20
株T,827.90,881.10,799.70,815.60
株F,649.40,714.40,640.00,657.70
株B,517.00,607.20,485.50,498.30
株R,754.90,841.90,745.70,759.20
株W,534.00,621.40,506.10,521.80
株N,692.10,767.90,690.10,698.80
株C,712.60,767.10,707.50,716.20
株A,677.50,742.20,662.60,666.00
株R,717.00,773.90,687.90,696.90
株T,343.20,399.60,317.60,325.40
株W,899.90,965.90,856.90,876.00
株E,589.50,647.20,577.00,592.20
株S,804.10,892.60,782.00,785.70
株B,817.90,882.60,784.20,797.00
株A,306.30,372.10,267.30,271.90
株X,754.30,845.20,712.70,724.00
株R,483.40,548.50,464.00,480.40
株B,743.20,800.50,740.50,742.80
株W,505.60,578.40,478.70,494.20
株G,991.10,1058.50,978.90,996.40
株E,430.40,486.60,390.50,405.90
株S,671.30,749.50,667.30,672.30
株L,453.10,513.80,436.70,445.60
株V,320.70,402.30,282.80,295.60
株Y,822.40,905.20,798.20,800.20
株N,887.10,960.10,860.30,870.70
株F,994.90,1069.60,990.40,999.80
株I,436.90,523.10,426.90,440.10
株T,598.70,696.20,591.20,601.30
株E,354.60,447.70,350.50,358.00
株N,870.20,959.40,850.40,855.20
株W,792.20,879.70,778.70,792.30
株D,510.80,567.80,492.40,503.60
株D,467.40,519.50,442.70,448.50
株H,487.70,563.10,475.30,477.90
株B,437.60,514.10,418.30,425.80
株A,587.90,658.50,569.40,587.00
株G,923.70,1003.70,889.10,894.60
株E,894.10,985.90,874.30,884.40
株E,638.90,737.90,592.80,609.90
株Q,834.50,910.00,804.00,818.80
株T,587.70,640.60,546.20,547.60
株P,540.90,610.30,512.60,516.70
株D,966.10,1033.10,956.70,962.70
株E,941.80,1001.00,903.60,913.40
株P,962.20,1058.60,958.20,967.90
株Q,320.40,397.90,318.30,337.60
株Y,971.30,1028.00,921.70,941.00
株A,396.70,453.30,369.60,381.00
株W,854.90,910.90,835.90,837.50
株I,344.90,421.90,311.30,320.70
株Q,931.70,990.10,921.30,936.20
株V,457.20,516.50,412.30,422.40
株E,635.00,730.60,590.00,595.40
株V,690.00,755.60,658.90,669.00
株I,508.00,563.30,496.10,511.90
株T,910.40,986.00,866.10,872.30
株Y,366.50,418.80,328.20,329.60
株J,485.90,567.40,446.30,460.00
株F,890.60,950.90,865.90,880.30
株V,384.00,435.40,345.10,362.10
株M,735.60,791.10,729.40,736.30
株E,526.70,614.60,525.30,530.30
株C,736.70,816.90,696.80,698.50
株J,555.60,607.10,552.30,560.50
株J,754.60,840.00,742.90,747.70
株Q,520.80,617.70,495.60,501.60
株M,779.10,843.10,743.30,751.90
株U,319.40,395.60,301.80,314.80
株B,553.80,605.60,552.70,560.50
株R,437.00,504.90,433.90,451.50
株D,793.70,871.90,756.10,760.80
株D,303.60,387.00,270.30,289.60
株V,718.40,774.50,699.10,714.00
株B,346.20,413.40,300.70,302.50
株M,757.30,815.90,752.20,764.80
株T,404.60,459.60,388.00,394.50
株S,420.90,515.50,377.50,390.50
株D,654.10,716.60,628.10,636.90
株C,439.30,524.00,389.40,408.70
株T,599.00,697.70,596.30,605.40
株V,599.00,689.40,578.60,591.50
株A,363.70,414.70,315.10,332.20
株O,987.90,1071.00,949.90,957.20
株V,328.10,380.80,306.90,317.80
株D,597.70,652.40,557.00,573.20
株G,917.50,987.70,902.10,907.10
株X,638.90,724.00,599.20,603.00
株B,905.20,974.50,868.40,874.60
株D,894.80,982.70,847.10,851.90
株E,955.30,1030.90,909.60,929.40
株O,883.10,953.60,833.60,839.90
株A,678.70,755.60,652.90,654.20
株U,610.90,683.00,604.10,616.60
株C,532.90,611.00,508.80,523.00
株M,386.70,452.30,345.40,359.90
株N,565.10,656.40,532.60,549.60
株Y,899.40,952.50,880.30,884.40
株W,610.00,674.40,599.10,614.60
株O,891.40,963.50,876.30,888.40
株P,850.20,928.40,834.10,841.10
株K,790.30,844.90,749.90,768.70
株U,342.90,432.00,341.70,343.10
株T,676.60,737.20,650.20,654.30
株G,556.70,643.70,524.90,527.00
株E,904.60,1003.10,890.90,908.20
株F,462.20,550.10,420.20,421.70
株M,501.80,562.90,490.40,498.90
株Y,837.40,904.80,788.90,798.30
株I,824.50,879.30,806.60,825.20
株Q,861.30,926.20,859.30,877.10
株Q,563.80,652.70,541.90,550.10
株E,460.50,538.00,431.30,438.50
株B,649.40,717.00,615.90,627.30
株G,446.10,509.30,429.60,431.70
株J,391.50,475.00,390.40,393.40
株O,391.30,487.10,383.20,384.80
株C,972.60,1050.50,935.10,946.50
株K,515.10,587.70,510.70,517.10
株X,816.50,892.30,789.70,803.70
株B,588.00,679.30,572.40,584.00
株O,712.40,800.00,686.10,703.90
株V,872.90,923.10,865.50,874.60
株P,755.60,834.30,734.10,738.00
株Y,699.50,773.20,677.20,687.10
株W,979.20,1045.00,944.90,951.30
株R,336.70,433.50,306.00,315.30
株P,775.30,845.00,748.60,761.20
株T,800.90,890.40,755.80,768.80
株I,634.70,686.40,588.60,600.10
株N,935.40,1032.10,896.10,904.40
株R,445.70,529.70,436.20,455.20
株C,588.10,647.80,540.20,558.00
株S,399.40,479.70,355.90,364.80
株I,690.40,765.60,662.80,677.00
株X,327.20,415.30,281.90,298.00
株D,701.10,789.20,665.50,675.60
株I,556.50,655.60,544.40,558.90
株I,637.20,688.70,630.80,637.10
株O,552.40,648.50,510.60,522.60
株W,466.10,560.30,435.20,450.80
株V,439.20,511.20,431.30,433.00
株Y,951.60,1006.60,933.20,940.50
株I,601.70,676.10,596.80,601.60
株S,780.50,861.40,758.10,775.10
株O,522.80,592.50,517.00,534.20
株W,447.10,535.70,442.40,457.20
株B,373.20,466.10,349.10,358.80
株I,447.70,542.50,443.70,463.20
株U,961.70,1020.50,926.20,930.30
株L,599.30,682.50,598.00,604.50
株L,355.80,441.10,317.30,322.40
株H,458.00,524.70,454.70,461.10
株B,985.80,1073.80,951.10,957.70
株M,342.00,402.00,323.50,332.50
株S,959.70,1041.10,947.00,957.30
株N,942.70,1030.20,914.40,917.60
株M,619.00,715.30,603.30,622.90
株W,520.90,584.80,495.60,513.20
株W,765.70,832.30,733.10,743.00
株J,476.10,544.50,436.10,453.60
株H,691.50,772.30,648.50,656.50
株V,511.70,568.00,486.40,497.50
株R,676.90,749.60,635.50,636.50
株V,603.60,678.10,561.20,571.20
株A,428.70,495.00,395.00,406.30
株B,381.50,457.30,359.20,365.40
株U,689.80,763.50,679.30,693.80
株M,550.50,637.40,513.70,517.90
株D,970.40,1067.80,966.10,968.80
株J,578.30,644.20,572.50,575.10
株J,621.60,707.50,581.90,600.70
株W,485.90,541.50,447.30,458.80
株X,620.40,696.30,588.80,608.80
株C,392.20,467.30,361.40,363.10
株P,397.60,451.20,384.30,395.90
株X,436.80,501.50,412.70,431.30
株G,472.70,527.90,455.40,462.30
株S,803.50,855.30,766.70,784.40
株E,466.30,522.90,431.20,447.80
株N,980.30,1065.90,971.90,991.40
株I,373.10,473.10,370.00,381.60
株C,540.60,603.70,523.00,541.60
株T,797.10,871.60,762.70,777.40
株Q,682.20,732.30,679.90,693.40
株Q,889.80,950.40,884.00,891.80
株N,532.80,598.10,509.40,512.60
株X,599.50,675.40,564.10,577.10
株M,657.40,721.00,639.70,642.50
株B,683.20,744.70,664.90,681.90
株U,969.60,1056.10,930.30,935.50
株O,679.80,767.40,640.70,654.10
株K,549.00,638.30,547.50,556.60
株R,426.70,510.40,380.20,383.10
株V,847.90,944.90,828.00,844.90
株F,662.00,716.00,632.80,634.10
株H,642.90,695.00,613.80,615.60
株K,923.40,1007.20,905.50,906.50
株I,769.90,836.30,720.20,731.80
株B,452.90,537.40,409.50,415.40
株I,645.30,718.90,611.20,620.70
株X,443.60,499.10,420.90,428.30
株V,311.10,376.60,308.90,320.90
株H,427.60,505.00,426.20,444.30
株H,803.30,860.70,755.30,758.60
株X,639.70,691.50,637.80,651.20
株X,333.50,421.00,295.80,311.20
株G,366.70,425.70,347.40,360.80
株X,949.00,1006.10,941.30,951.50
株N,994.40,1055.20,982.50,985.00
株H,539.10,594.90,515.70,523.90
株X,751.70,814.70,743.90,752.70
株I,730.70,815.40,721.60,730.60
株Q,811.80,910.90,781.90,789.80
株C,473.70,572.60,444.70,461.10
株M,940.60,996.90,917.80,925.50
株M,629.90,715.40,611.40,622.90
株U,851.40,914.30,817.70,823.50
株J,318.40,398.60,317.00,322.20
株K,406.40,481.20,369.70,370.90
株S,708.50,768.50,673.70,688.00
株S,755.40,807.80,733.30,735.50
株E,554.70,624.60,514.40,524.20
株D,840.50,931.50,831.30,838.50
株S,465.70,542.00,431.90,436.90
株I,704.30,775.10,667.60,672.90
株Q,507.70,563.60,482.90,488.80
株W,477.30,539.90,451.50,463.70
株I,528.60,587.10,511.20,525.80
株J,874.80,970.00,865.30,882.50
株B,430.00,492.70,411.40,427.40
株G,620.40,680.60,580.50,589.10
株Y,479.80,553.60,474.30,487.60
株J,694.30,755.20,648.50,650.50
株Q,798.40,872.00,774.90,788.10
株J,601.50,682.00,594.60,610.40
株M,490.20,552.30,488.00,498.60
株D,752.50,814.90,719.60,720.60
株X,441.80,527.40,411.10,417.00
株G,552.20,636.30,512.90,529.70
株M,589.20,685.70,558.40,561.60
株T,537.20,607.30,507.40,521.80
株J,867.10,921.80,821.00,830.40
株P,526.10,606.40,511.60,522.20
株P,696.40,795.90,675.50,694.10
株M,998.30,1068.40,978.90,989.00
株J,721.00,810.80,678.30,683.80
株C,558.40,633.40,537.50,545.60
株B,852.80,948.70,829.40,837.40
株N,860.90,914.90,835.40,843.00
株P,581.80,679.40,575.60,578.80
株L,872.40,965.30,844.70,850.80
株Q,770.00,860.20,744.50,757.40
株X,931.30,988.20,900.80,903.20
株P,841.90,904.10,840.50,844.50
株J,413.30,509.50,390.30,400.10
株R,883.50,940.00,847.50,850.80
株I,351.60,407.30,346.60,360.70
株P,969.60,1021.00,925.30,928.00
株B,515.10,584.80,472.90,491.10
株E,466.10,548.60,451.40,465.40
株T,961.70,1019.10,920.80,931.80
株C,418.60,470.90,374.00,381.30
株Y,428.00,519.60,406.40,422.10
株F,837.70,914.60,828.80,845.80
株I,644.40,724.60,611.50,620.40
株K,629.70,702.60,602.60,612.10
株J,356.90,431.50,313.80,316.00
株G,803.10,900.60,753.20,770.80
株K,706.00,787.90,688.80,697.50
株L,940.50,1006.00,893.00,900.70
株G,895.20,994.60,860.80,863.60
株W,982.00,1049.60,936.90,945.80
株U,308.90,378.10,270.60,288.30
株A,826.30,877.30,824.60,839.70
株X,935.80,1000.40,905.10,913.40
株U,396.20,475.80,355.80,369.60
株F,558.20,637.50,550.90,569.10
株U,313.30,379.90,264.40,280.70
株N,808.10,867.40,793.60,806.00
株E,378.20,429.00,329.80,332.20
株R,556.10,611.20,506.60,521.00
株Y,527.30,585.10,508.50,524.80
株I,676.00,752.80,641.50,651.90
株J,932.10,1031.70,907.30,918.30
株O,400.10,481.60,372.30,391.00
株X,372.90,447.30,365.30,378.30
株D,636.60,708.80,594.10,610.30
株V,975.60,1050.10,934.20,936.90
株I,939.10,1029.00,901.90,916.50
株G,656.30,734.70,623.50,628.00
株V,413.40,468.70,392.40,397.30
株B,620.50,703.60,572.80,579.10
株V,909.00,959.20,860.90,863.10
株N,866.40,928.40,848.10,850.50
株J,491.70,563.90,485.50,497.30
株I,337.80,404.90,294.90,298.50
株N,411.00,509.80,403.20,413.10
株P,714.60,783.60,673.30,685.30
株P,514.20,600.80,491.60,500.00
株Q,900.90,973.00,862.10,879.30
株Q,868.20,943.60,848.80,866.30
株X,608.70,694.10,601.70,610.50
株A,319.60,410.00,277.50,282.40
株F,889.60,953.90,864.20,866.40
株V,394.20,481.90,352.30,353.50
株T,532.80,596.10,488.30,496.80
株C,471.70,562.20,462.30,470.40
株J,402.30,468.60,353.70,365.00
株B,964.80,1038.10,931.30,942.50
株T,359.10,419.70,323.60,332.40
株Q,555.70,655.00,515.10,520.80
株X,982.10,1067.50,978.10,989.10
株Y,735.20,834.60,721.90,728.80
株T,550.70,630.10,523.90,543.20
株R,643.50,740.90,624.90,635.30
株L,919.40,988.20,887.00,890.90
株N,707.70,773.30,701.50,704.00
株A,576.60,627.60,536.90,540.60
株O,772.00,857.60,731.60,742.40
株F,961.50,1018.10,951.30,969.10
株L,718.50,789.40,698.70,717.40
株J,417.10,467.50,399.20,416.60
株X,937.20,1036.00,913.20,930.30
株P,354.30,444.50,331.90,339.50
株B,994.30,1083.60,944.30,950.90
株V,582.80,644.40,576.60,589.30
株L,988.00,1060.20,967.50,968.50
株X,997.40,1069.60,978.90,985.40
株X,636.30,727.90,630.90,647.80
株S,571.30,649.10,556.20,573.60
株I,465.50,552.20,439.90,452.20
株K,732.30,801.10,695.30,712.10
株I,689.10,746.10,687.70,693.10
株Y,486.20,560.20,452.70,454.90
株G,956.10,1037.20,914.00,919.00
株B,893.90,981.80,860.10,865.70
株P,806.30,864.60,777.40,793.00
株T,752.30,809.40,709.40,721.20
株S,412.30,489.40,407.10,418.70
株W,765.80,844.80,761.40,775.60
株V,887.30,977.50,843.20,844.60
株O,379.60,464.00,334.50,338.10
株X,502.50,562.20,470.40,479.70
株K,753.00,817.70,726.10,733.50
株N,687.70,756.70,655.50,672.10
株N,333.00,401.10,302.10,321.70
株T,880.60,975.90,853.80,862.10
株X,560.50,638.30,521.60,532.00
株T,850.00,908.90,803.40,817.10
株A,754.20,825.30,750.10,762.20
株F,760.60,833.00,724.50,726.20
株B,971.90,1046.70,947.80,963.00
株N,568.00,653.10,530.90,542.60
株L,683.50,780.50,656.60,663.80
株U,992.90,1067.30,972.50,982.60
株C,592.00,674.40,567.80,577.80
株I,768.00,848.10,757.30,774.20
株H,630.40,705.30,615.40,623.70
株G,722.80,812.50,683.90,691.40
株C,304.40,398.90,285.00,288.60
株U,606.90,672.30,590.10,609.90
株P,631.30,705.50,610.50,619.60
株A,600.20,657.10,590.90,599.80
株T,511.00,564.10,495.00,502.60
株W,730.50,797.90,717.60,719.70
株J,769.50,848.80,721.50,735.40
株E,347.70,407.20,299.90,302.40
株C,543.30,603.60,507.70,523.40
株J,833.80,909.20,808.40,817.00
株K,610.40,696.30,586.50,594.60
株Q,806.80,881.80,769.00,786.50
株J,947.60,1031.20,909.50,915.70
株P,588.30,639.20,569.80,586.90
株Q,951.10,1027.10,922.30,936.10
株B,343.60,429.70,330.10,332.50
株C,856.80,945.20,855.80,871.00
株D,491.60,581.50,446.80,449.20
株W,519.00,573.90,475.10,477.90
株G,653.10,718.50,619.00,630.70
株G,565.30,654.60,563.80,578.70
株G,731.60,818.40,728.80,748.30
株Q,347.70,432.20,319.20,331.70
株R,340.80,431.30,336.20,344.50
株Y,507.00,566.10,504.30,518.00
株F,649.30,707.10,632.00,649.80
株Y,344.80,415.30,306.30,317.50
株N,301.50,354.80,267.80,284.60
株X,515.40,608.10,508.20,517.00
株I,916.70,1015.90,898.80,913.20
株C,696.70,752.70,663.20,682.00
株H,328.30,381.10,301.00,317.20
株L,645.20,717.90,627.00,634.90
株B,461.80,560.60,420.20,432.30
株V,648.20,725.40,637.90,642.80
株U,672.60,757.80,646.70,661.00
株N,946.30,1019.10,937.30,952.50
株M,451.20,518.10,446.80,455.60
株V,854.80,950.40,849.10,866.60
株M,831.40,916.70,819.40,830.10
株L,887.60,975.20,840.20,844.60
株P,765.90,818.20,744.90,746.70
株E,581.80,661.10,532.30,541.10
株V,374.60,458.90,350.30,369.00
株F,760.00,851.30,749.60,760.00
株T,664.80,726.30,639.20,659.10
株G,549.40,608.50,510.40,527.10
株X,555.20,608.60,526.70,527.70
株Q,640.60,718.70,625.00,640.20
株M,702.50,778.80,660.90,665.20
株R,980.80,1061.70,936.10,945.00
株Q,955.60,1037.50,939.50,959.40
株J,935.90,1029.90,931.70,948.50
株R,535.40,611.40,523.20,535.10
株E,655.30,729.70,644.60,661.20
株E,415.70,484.00,371.00,390.20
株R,529.40,604.40,503.10,516.10
株P,322.70,402.10,307.60,326.90
株B,618.40,669.30,575.50,590.00
株R,450.40,531.80,437.00,439.20
株K,572.40,662.90,544.30,547.60
株N,404.40,496.10,384.20,389.20
株Y,788.80,876.70,767.60,782.20
株Q,924.30,984.80,894.40,913.20
株C,363.20,460.70,338.00,343.90
株L,428.00,515.20,396.40,407.60
株Y,487.60,583.90,476.40,488.10
株N,979.00,1030.20,947.10,953.60
株C,730.30,795.90,723.40,728.10
株B,652.50,742.20,632.10,642.90
株N,408.70,483.50,382.70,395.20
株Y,876.70,971.50,865.50,866.60
株P,633.30,701.40,624.50,640.20
株F,842.90,922.10,820.50,825.90
株Y,327.50,426.60,282.30,295.50
株U,365.00,436.30,331.70,344.90
株E,404.50,486.10,386.80,406.40
株I,724.60,823.00,703.80,705.20
株H,916.90,989.50,907.20,912.10
株J,958.10,1029.40,913.60,930.20
株P,599.60,699.00,583.10,585.80
株B,513.90,578.90,474.90,481.80
株E,791.70,863.00,742.90,760.60
株A,311.10,369.70,280.90,284.90
株Q,902.30,960.30,876.10,879.00
株M,513.20,574.50,489.60,505.50
株O,489.80,572.60,484.80,486.60
株D,880.60,945.90,874.60,889.20
株P,578.20,673.70,541.00,554.40
株Y,937.70,1028.80,902.60,905.90
株I,900.00,986.30,895.70,910.40
株I,436.50,516.60,398.40,416.60
株A,523.30,592.60,498.40,504.70
株U,798.10,885.30,788.40,806.00
株H,915.40,976.70,881.90,883.10
株R,625.00,711.40,592.50,594.70
株M,301.30,394.70,288.70,290.10
株B,410.00,485.10,379.30,395.50
株C,338.10,430.10,333.20,342.40
株S,441.70,495.70,433.40,450.00
株M,400.60,478.10,376.50,385.50
株N,860.00,942.60,854.50,874.10
株U,986.40,1042.00,984.70,1004.30
株T,590.60,677.70,580.80,591.90
株D,331.60,421.30,326.90,332.20
株C,578.60,660.80,532.10,533.60
株R,848.90,930.90,841.80,844.50
株X,650.00,737.10,606.90,615.30
株C,323.70,376.60,305.40,323.60
株M,768.90,850.10,727.10,742.70
株A,683.00,761.50,641.10,656.20
株V,537.90,600.40,490.10,495.20
株B,444.70,526.30,399.50,418.90
株F,710.20,785.40,697.20,698.90
株Q,897.60,995.80,849.30,860.30
株D,422.30,497.60,398.20,412.50
株M,779.90,864.30,774.30,780.70
株U,676.70,726.90,658.80,670.10
株X,924.50,975.00,902.00,906.10
株X,792.40,890.20,746.20,758.90
株H,426.30,494.40,401.10,410.50
株X,642.40,734.90,627.20,628.50
株L,814.70,891.00,803.20,811.30
株J,432.70,486.20,390.90,401.00
株D,443.70,538.60,425.90,439.90
株W,607.40,684.10,576.60,589.70
株V,644.80,739.30,618.70,628.50
株K,940.80,1000.30,921.30,933.40
株V,458.90,556.40,443.40,447.50
株K,817.50,882.50,781.60,787.00
株L,997.70,1069.20,968.30,986.80
株D,368.50,452.20,333.70,343.10
株Q,677.50,741.20,641.10,656.50
株O,790.40,876.50,776.80,790.70
株H,763.00,831.30,745.30,761.40
株X,858.60,947.80,837.20,847.10
株P,552.30,652.20,516.70,527.20
株E,720.00,818.20,677.20,686.60
株O,639.40,703.40,591.50,604.00
株S,676.40,735.70,649.80,651.60
株H,801.20,866.00,799.10,815.50
株G,569.50,621.80,531.40,547.20
株M,564.90,635.60,526.60,546.10
株D,835.30,908.60,807.60,820.90
株P,764.50,834.50,752.80,770.40
株O,457.90,545.30,417.70,432.40
株F,977.60,1029.30,943.30,946.70
株Y,490.10,562.10,466.90,480.80
株I,623.20,715.20,587.10,601.60
株D,627.60,710.00,604.70,623.30
株Q,323.10,408.10,311.60,331.00
株M,534.60,630.10,498.80,507.00
株Q,304.70,354.80,299.80,309.20
株X,312.00,376.90,270.20,279.60
株R,674.20,745.60,631.30,645.40
株V,573.30,654.80,550.30,562.30
株K,852.10,915.80,844.60,861.10
株X,400.90,488.00,385.40,394.70
株B,614.90,701.30,578.80,581.80
株X,448.10,501.30,437.00,438.50
株P,530.90,598.90,509.70,522.90
株L,451.10,547.50,429.80,432.10
株Y,686.00,774.50,654.80,655.80
株D,873.60,933.40,871.40,874.50
株E,413.60,500.50,371.00,372.90
株W,484.50,540.30,442.70,462.60
株H,655.10,707.40,633.40,640.30
株J,737.80,817.50,707.50,723.80
株J,513.40,612.80,482.80,501.00
株V,421.10,477.20,408.80,416.40
株U,498.60,556.00,494.80,507.90
株U,323.70,421.00,309.30,313.60
株W,817.60,910.50,795.20,811.00
株D,530.10,613.30,493.40,503.40
株K,670.40,727.30,628.80,640.40
株P,532.00,593.10,494.20,498.90
株H,301.60,375.40,296.00,309.70
株J,459.20,515.50,453.00,470.80
株S,403.10,497.30,388.30,393.90
株E,693.00,786.20,660.50,666.50
株O,834.30,919.60,827.60,829.50
株P,769.10,843.40,765.00,778.20
株K,829.10,886.80,812.60,824.80
株Y,332.90,385.60,326.60,331.60
株L,644.80,734.60,607.70,620.90
株S,974.40,1040.10,952.30,957.10
株M,352.20,431.00,343.20,354.20
株E,987.20,1084.60,968.40,971.30
株X,326.80,411.80,306.10,310.50
株B,832.20,907.70,786.20,803.00
株P,644.10,714.70,631.40,634.80
株A,987.00,1041.00,943.60,956.20
株V,940.70,1017.50,934.60,946.10
株K,557.70,638.20,534.00,535.50
株U,951.30,1006.70,939.00,948.60
株D,813.90,903.80,776.50,777.50
株L,651.80,737.90,618.40,630.00
株G,916.40,992.60,903.90,907.60
株Q,512.50,588.00,498.00,510.10
株N,354.10,405.50,332.30,352.20
株A,907.00,965.20,888.90,899.30
株K,683.40,764.10,636.60,651.80
株A,730.30,798.30,717.00,719.30
株B,398.10,457.60,379.90,397.80
株A,630.30,681.70,601.10,615.50
株R,972.50,1039.80,944.90,962.00
株N,353.00,443.90,306.60,326.50
株Q,705.10,756.00,657.20,674.50
株Y,497.10,556.60,473.00,490.30
株M,420.00,497.30,389.80,407.10
株C,846.50,910.70,801.00,803.40
株C,578.90,635.00,537.10,553.60
株R,624.30,693.10,597.50,611.50
株R,847.50,908.30,819.10,826.90
株X,321.50,381.70,315.70,331.40
株F,767.50,860.80,739.80,742.80
株L,434.30,528.10,389.40,399.60
株T,393.60,453.50,359.50,366.90
株B,503.40,601.20,453.40,463.50
株U,410.80,471.70,398.10,405.70
株H,765.40,843.10,737.60,755.90
株G,501.80,592.90,460.50,479.70
株B,619.20,700.70,612.20,615.80
株V,755.60,840.00,728.10,733.50
株H,947.50,999.70,931.60,935.50
株W,590.20,642.90,561.60,570.50
